0.058331072,0.24610049,-0.1449809,0.16064167,1,0,0,0,0,0
0.08874208,0.29939228,-0.07904482,0.03431821,0,1,0,0,0,0
-0.020551562,-0.0018224716,0.17436808,0.13808715,0,0,1,0,0,0
-0.16668403,0.089589894,0.030515134,0.2520563,0,0,0,1,0,0
0.20136088,0.14764178,-0.03156656,0.1322577,0,0,0,0,1,0
0.13109821,0.26276714,-0.12567502,-0.18412483,0,0,0,0,0,1
0.058398247,0.24701375,-0.13998473,0.15891337,1,0,0,0,0,0
0.07099366,0.2901805,-0.07230246,0.012521148,0,1,0,0,0,0
-0.0015079379,-0.0057246685,0.17629439,0.13393652,0,0,1,0,0,0
-0.1749472,0.07593852,0.05854535,0.27737838,0,0,0,1,0,0
0.2346887,0.15971333,-0.04391992,0.14100629,0,0,0,0,1,0
0.12461203,0.2555471,-0.11600667,-0.18516648,0,0,0,0,0,1
0.06431848,0.2466777,-0.13918781,0.13513064,1,0,0,0,0,0
0.07172829,0.305211,-0.079175174,0.013216972,0,1,0,0,0,0
-0.018273115,0.0012869835,0.20183557,0.1386159,0,0,1,0,0,0
-0.16395777,0.07355082,0.0660364,0.28056937,0,0,0,1,0,0
0.19735104,0.18163735,-0.026069343,0.14853817,0,0,0,0,1,0
0.124222815,0.2599042,-0.12053871,-0.17853326,0,0,0,0,0,1
0.056788087,0.24640888,-0.14495015,0.15237123,1,0,0,0,0,0
0.08031595,0.29323548,-0.07027364,0.022840142,0,1,0,0,0,0
-0.0028851032,-0.014437079,0.16626853,0.13222599,0,0,1,0,0,0
-0.16369957,0.07590735,0.04056239,0.28312212,0,0,0,1,0,0
0.21441406,0.17624325,-0.044322073,0.12469727,0,0,0,0,1,0
0.1297782,0.26125675,-0.1278975,-0.18122661,0,0,0,0,0,1
0.052897096,0.23339373,-0.1452936,0.14003032,1,0,0,0,0,0
0.079719484,0.30872184,-0.06955218,0.012405574,0,1,0,0,0,0
8.919239E-4,-3.4976006E-4,0.17514813,0.13564736,0,0,1,0,0,0
-0.17042631,0.07832581,0.05378318,0.26916438,0,0,0,1,0,0
0.24673134,0.1671279,-0.030657768,0.1461578,0,0,0,0,1,0
0.12248939,0.26180536,-0.11351812,-0.15351462,0,0,0,0,0,1
0.058851123,0.24004823,-0.14076823,0.12215757,1,0,0,0,0,0
0.06590879,0.31791073,-0.07697505,0.010991037,0,1,0,0,0,0
0.0033801198,-0.0125463605,0.21585184,0.13625127,0,0,1,0,0,0
-0.16887444,0.067460775,0.07982665,0.29213148,0,0,0,1,0,0
0.24858505,0.17423564,-0.041592777,0.14519292,0,0,0,0,1,0
0.13319153,0.24944443,-0.11961448,-0.15534502,0,0,0,0,0,1
0.060947478,0.22937196,-0.15368128,0.13239282,1,0,0,0,0,0
0.06872702,0.3060618,-0.06531328,0.03332621,0,1,0,0,0,0
0.00857079,-0.009503782,0.18548137,0.12500101,0,0,1,0,0,0
-0.15589947,0.0742352,0.052127898,0.2934386,0,0,0,1,0,0
0.21860129,0.18525511,-0.04767412,0.11722106,0,0,0,0,1,0
0.13535321,0.25768882,-0.12342489,-0.1589427,0,0,0,0,0,1
0.052491426,0.23256427,-0.14587831,0.13044757,1,0,0,0,0,0
0.0757817,0.31471616,-0.063450694,0.007994413,0,1,0,0,0,0
0.0047233105,-0.0028030872,0.2027852,0.13146746,0,0,1,0,0,0
-0.16045296,0.07912153,0.06570232,0.27581745,0,0,0,1,0,0
0.2132811,0.17700416,-0.038139403,0.14017683,0,0,0,0,1,0
0.13494915,0.25681764,-0.12167317,-0.13888752,0,0,0,0,0,1
0.055326343,0.24258465,-0.1497693,0.10009134,1,0,0,0,0,0
0.055825412,0.30563968,-0.061427176,0.011195481,0,1,0,0,0,0
-0.0058212876,-0.017709196,0.19582802,0.12384075,0,0,1,0,0,0
-0.16569573,0.072897136,0.08936173,0.30278724,0,0,0,1,0,0
0.23249143,0.20720333,-0.047578096,0.14307475,0,0,0,0,1,0
0.13462603,0.2475875,-0.11333859,-0.15484333,0,0,0,0,0,1
0.05759442,0.22660118,-0.14808202,0.1339398,1,0,0,0,0,0
0.0595935,0.31224507,-0.0704751,0.020689726,0,1,0,0,0,0
0.014542818,-0.015767217,0.20786256,0.13107258,0,0,1,0,0,0
-0.15228987,0.079117835,0.060822725,0.30089658,0,0,0,1,0,0
0.22759312,0.17269593,-0.02899599,0.117126465,0,0,0,0,1,0
0.1322341,0.2519366,-0.11787093,-0.15800804,0,0,0,0,0,1
0.05407554,0.23514754,-0.1627323,0.11621851,1,0,0,0,0,0
0.065808296,0.2967294,-0.056913435,0.005885005,0,1,0,0,0,0
-0.006499052,-0.013680398,0.21642333,0.13152462,0,0,1,0,0,0
-0.16183186,0.08676088,0.06785828,0.28285056,0,0,0,1,0,0
0.26260787,0.17549014,-0.04186338,0.11983454,0,0,0,0,1,0
0.14258724,0.2516827,-0.118829906,-0.15307313,0,0,0,0,0,1
0.051260352,0.23131794,-0.16271925,0.09244144,1,0,0,0,0,0
0.04891318,0.3099168,-0.051930785,9.7471476E-4,0,1,0,0,0,0
0.0070675015,-0.0024110675,0.21047205,0.13348633,0,0,1,0,0,0
-0.1630655,0.073675334,0.086286604,0.30948037,0,0,0,1,0,0
0.2164864,0.17719215,-0.04255736,0.136401,0,0,0,0,1,0
0.14340311,0.2610795,-0.11159724,-0.15765846,0,0,0,0,0,1
0.06234175,0.22932106,-0.15044206,0.11075318,1,0,0,0,0,0
0.05033058,0.3098002,-0.058611274,0.0151798725,0,1,0,0,0,0
0.004587412,-0.018995523,0.21051091,0.12972254,0,0,1,0,0,0
-0.15338582,0.08134031,0.047162652,0.30731767,0,0,0,1,0,0
0.23025578,0.19562036,-0.049512565,0.1395207,0,0,0,0,1,0
0.1376558,0.27233034,-0.11754459,-0.16399342,0,0,0,0,0,1
0.058940053,0.23092347,-0.16675365,0.08806926,1,0,0,0,0,0
0.055731177,0.2921067,-0.046355605,0.0041438937,0,1,0,0,0,0
-0.010196745,-0.010929763,0.21000868,0.13364458,0,0,1,0,0,0
-0.15897524,0.09120566,0.05373007,0.2837209,0,0,0,1,0,0
0.25620466,0.16662967,-0.043876708,0.11855006,0,0,0,0,1,0
0.14372474,0.26213092,-0.1201691,-0.15412802,0,0,0,0,0,1
0.058885336,0.2444722,-0.16220284,0.12538856,1,0,0,0,0,0
0.047784865,0.29235214,-0.044551134,-0.00575155,0,1,0,0,0,0
0.005709231,3.2287836E-4,0.20960695,0.13144898,0,0,1,0,0,0
-0.1634469,0.0932312,0.066450834,0.31284314,0,0,0,1,0,0
0.21349686,0.1674369,-0.035101354,0.1241734,0,0,0,0,1,0
0.14057982,0.26890463,-0.12013507,-0.16543579,0,0,0,0,0,1
0.06257486,0.23024434,-0.16602892,0.12377769,1,0,0,0,0,0
0.0387612,0.31334835,-0.05430764,-0.0030012727,0,1,0,0,0,0
-0.007165909,-0.009875059,0.21195227,0.12222594,0,0,1,0,0,0
-0.14675736,0.084184945,0.06542724,0.3164081,0,0,0,1,0,0
0.19213098,0.17341632,-0.049414456,0.135072,0,0,0,0,1,0
0.14873046,0.27699035,-0.12544149,-0.1760819,0,0,0,0,0,1
0.06712663,0.23966223,-0.17122316,0.12088871,1,0,0,0,0,0
0.04434222,0.2922787,-0.04077947,0.021065712,0,1,0,0,0,0
-0.021732807,-0.00576663,0.19409502,0.12818074,0,0,1,0,0,0
-0.15633935,0.09721458,0.049675107,0.28405958,0,0,0,1,0,0
0.19903809,0.16059977,-0.056598306,0.12032431,0,0,0,0,1,0
0.14351767,0.2765258,-0.114219725,-0.16273224,0,0,0,0,0,1
0.0622347,0.23866314,-0.16791189,0.11217773,1,0,0,0,0,0
0.058407187,0.30208963,-0.040623546,0.020052493,0,1,0,0,0,0
-0.013119519,-0.0067466497,0.19100952,0.1281445,0,0,1,0,0,0
