0.05545497,0.25283283,-0.17404133,0.09146017,1,0,0,0,0,0
0.06721294,0.2316882,-0.06821269,0.012737632,0,1,0,0,0,0
0.012057126,-0.024164021,0.13314152,0.1340934,0,0,1,0,0,0
-0.16104591,0.06692994,0.023734689,0.24105388,0,0,0,1,0,0
0.24394101,0.09517151,0.07647687,-0.0032102466,0,0,0,0,1,0
0.13564473,0.27334827,-0.09211546,-0.14158893,0,0,0,0,0,1
0.057689607,0.27905267,-0.14776444,0.13022137,1,0,0,0,0,0
0.045758247,0.25520474,-0.07431048,0.010731816,0,1,0,0,0,0
0.0080375075,-0.016671121,0.13531005,0.1376729,0,0,1,0,0,0
-0.1448366,0.08500224,-0.0012863874,0.26697618,0,0,0,1,0,0
0.24689287,0.097990334,0.11714679,-0.008429766,0,0,0,0,1,0
0.14318258,0.25546962,-0.10142577,-0.12928283,0,0,0,0,0,1
0.066951275,0.27230555,-0.18114167,0.09615946,1,0,0,0,0,0
0.050474882,0.2846871,-0.06584716,-0.0010117292,0,1,0,0,0,0
0.005350709,-0.0074733496,0.14344728,0.13466758,0,0,1,0,0,0
-0.15106934,0.07386619,0.013363063,0.2626508,0,0,0,1,0,0
0.23911005,0.134929,0.101168215,-0.0024757981,0,0,0,0,1,0
0.13907552,0.25770074,-0.08754414,-0.1407615,0,0,0,0,0,1
0.060493767,0.28130478,-0.17104584,0.11958635,1,0,0,0,0,0
0.05051166,0.26827902,-0.07187909,0.0013218522,0,1,0,0,0,0
0.03307861,-0.013447642,0.16222006,0.14132994,0,0,1,0,0,0
-0.15392458,0.08255732,0.033626497,0.25278074,0,0,0,1,0,0
0.23181397,0.10314351,0.13639283,0.009215474,0,0,0,0,1,0
0.13792688,0.28029317,-0.09296936,-0.1478082,0,0,0,0,0,1
0.07239324,0.3045053,-0.1731047,0.14153749,1,0,0,0,0,0
0.05267334,0.28715247,-0.06923729,-0.0165385,0,1,0,0,0,0
0.02059573,-0.018226981,0.13617349,0.14773029,0,0,1,0,0,0
-0.14074016,0.09324443,0.0045001507,0.28115684,0,0,0,1,0,0
0.25958294,0.10384905,0.11604208,-9.584427E-5,0,0,0,0,1,0
0.1322099,0.27330118,-0.094109654,-0.14331383,0,0,0,0,0,1
0.065380454,0.289468,-0.1544826,0.11056155,1,0,0,0,0,0
0.074139416,0.29158562,-0.06125748,0.0049036145,0,1,0,0,0,0
0.013273537,-7.1531534E-4,0.14520752,0.13951665,0,0,1,0,0,0
-0.14512575,0.0836609,0.014265776,0.2819919,0,0,0,1,0,0
0.24233383,0.11454588,0.10616821,0.006323397,0,0,0,0,1,0
0.14043474,0.25490683,-0.0822227,-0.14931905,0,0,0,0,0,1
0.0629704,0.29450744,-0.17051953,0.13751543,1,0,0,0,0,0
0.053444624,0.29300016,-0.071939945,-0.013143301,0,1,0,0,0,0
0.038885117,-0.010172904,0.15029967,0.15001321,0,0,1,0,0,0
-0.15076804,0.08612895,0.039144695,0.2623921,0,0,0,1,0,0
0.22586685,0.10870379,0.14146876,0.0141249895,0,0,0,0,1,0
0.13154805,0.2636593,-0.08764529,-0.16158843,0,0,0,0,0,1
0.071709156,0.29480618,-0.17374909,0.15747905,1,0,0,0,0,0
0.055022,0.29786676,-0.069285095,-0.028647244,0,1,0,0,0,0
0.02577579,-0.0076055527,0.1325069,0.14187741,0,0,1,0,0,0
-0.14408118,0.08596969,0.00944972,0.28724653,0,0,0,1,0,0
0.25269383,0.114162624,0.10784143,0.0027667284,0,0,0,0,1,0
0.13083845,0.25732785,-0.09731603,-0.16820383,0,0,0,0,0,1
0.053100765,0.30464464,-0.15019917,0.114783704,1,0,0,0,0,0
0.07281762,0.29322654,-0.063428104,0.0037491918,0,1,0,0,0,0
0.008887351,-0.0039508343,0.14387226,0.14496845,0,0,1,0,0,0
-0.1461981,0.09917545,0.006492913,0.2873972,0,0,0,1,0,0
0.22988874,0.15106302,0.100672364,0.011813343,0,0,0,0,1,0
0.13507062,0.2501288,-0.08638632,-0.1510964,0,0,0,0,0,1
0.057947576,0.28158253,-0.17029274,0.14889342,1,0,0,0,0,0
0.055587173,0.29911464,-0.07527566,-0.019933641,0,1,0,0,0,0
0.033776283,-0.012760639,0.17056477,0.15010798,0,0,1,0,0,0
-0.15535825,0.08360696,0.014794111,0.2672512,0,0,0,1,0,0
0.24844402,0.12511694,0.0906716,0.013717234,0,0,0,0,1,0
0.12778991,0.24543661,-0.08884233,-0.16834342,0,0,0,0,0,1
0.056491494,0.2865991,-0.16450101,0.12124801,1,0,0,0,0,0
0.05246985,0.3203581,-0.072487235,-0.015946865,0,1,0,0,0,0
0.012621045,-0.01074177,0.15191835,0.13928628,0,0,1,0,0,0
-0.14242,0.09141886,0.03476888,0.26766747,0,0,0,1,0,0
0.23288864,0.1310268,0.10773742,0.020573735,0,0,0,0,1,0
0.13476521,0.2571494,-0.09667379,-0.18800795,0,0,0,0,0,1
0.0547933,0.28634602,-0.15133399,0.14606506,1,0,0,0,0,0
0.05210936,0.29415303,-0.0675897,-0.020224214,0,1,0,0,0,0
0.007430196,-0.0032601357,0.15246785,0.14502913,0,0,1,0,0,0
-0.14273602,0.09500182,0.0016816854,0.2786674,0,0,0,1,0,0
0.2300443,0.13415444,0.08032328,0.018592298,0,0,0,0,1,0
0.121145606,0.23825294,-0.084272265,-0.17280614,0,0,0,0,0,1
0.05343467,0.26161033,-0.16480058,0.1344521,1,0,0,0,0,0
0.07315409,0.30092245,-0.0668717,-0.006579399,0,1,0,0,0,0
0.028344154,-0.016474605,0.15504092,0.14695656,0,0,1,0,0,0
-0.14672226,0.08560139,0.00881207,0.27946717,0,0,0,1,0,0
0.21656877,0.15799034,0.066392004,0.0186072,0,0,0,0,1,0
0.1198498,0.25300235,-0.086084545,-0.18731153,0,0,0,0,0,1
0.048614323,0.26902157,-0.16330719,0.1187616,1,0,0,0,0,0
0.051589966,0.2940715,-0.07696414,-0.014330268,0,1,0,0,0,0
0.010941982,-0.01104635,0.16403282,0.13676536,0,0,1,0,0,0
-0.15204448,0.08608109,0.040649593,0.25610715,0,0,0,1,0,0
0.21165508,0.14505899,0.089913726,0.037285805,0,0,0,0,1,0
0.1337465,0.26106852,-0.08273417,-0.19678247,0,0,0,0,0,1
0.047424912,0.2765506,-0.15411234,0.11260927,1,0,0,0,0,0
0.056205213,0.29179043,-0.07223797,0.0546692,0,1,0,0,0,0
-0.0067130327,0.0023628473,0.17549276,0.14567888,0,0,1,0,0,0
-0.14190221,0.08166504,5.198121E-4,0.27475244,0,0,0,1,0,0
0.23812395,0.13951397,0.06019777,0.044228554,0,0,0,0,1,0
0.13473064,0.26805478,-0.084854126,-0.18409258,0,0,0,0,0,1
0.070473194,0.27084047,-0.15849,0.112487376,1,0,0,0,0,0
0.069497466,0.2952991,-0.06685692,0.018668592,0,1,0,0,0,0
